snr_db,symbol_id,I_clean,Q_clean,rx_I,rx_Q
0,1,-0.9486832980505138,-0.31622776601683794,-1.6982528576818914,-0.7696808201461584
0,1,-0.9486832980505138,-0.31622776601683794,-1.6676930794434468,-0.11050788790467647
0,1,-0.9486832980505138,-0.31622776601683794,-2.348064817746984,-1.2319359616250347
0,1,-0.9486832980505138,-0.31622776601683794,-1.0266773246750223,-0.6445731010926155
0,1,-0.9486832980505138,-0.31622776601683794,-0.9754968655274164,0.3837412228668449
0,1,-0.9486832980505138,-0.31622776601683794,-0.08893130479494937,0.03866222033419031
0,1,-0.9486832980505138,-0.31622776601683794,0.3583450444630605,-0.21815022137226553
0,1,-0.9486832980505138,-0.31622776601683794,0.290633272238493,-0.23496591469150513
0,1,-0.9486832980505138,-0.31622776601683794,-0.9233814121584021,-0.19614326212493854
0,1,-0.9486832980505138,-0.31622776601683794,0.006631668860302198,-0.39059291288634723
0,1,-0.9486832980505138,-0.31622776601683794,0.47608515145767294,0.05155990155312107
0,1,-0.9486832980505138,-0.31622776601683794,-2.4746594306479093,-0.7231482165352967
0,1,-0.9486832980505138,-0.31622776601683794,-1.565908059015384,-0.6708000163241872
0,1,-0.9486832980505138,-0.31622776601683794,-1.3973303095483103,-0.7526494253787338
0,1,-0.9486832980505138,-0.31622776601683794,-0.9141163565822366,-0.33341842207686917
0,1,-0.9486832980505138,-0.31622776601683794,0.3580377646352353,-0.8325923652182003
0,1,-0.9486832980505138,-0.31622776601683794,-1.4728726941811032,-1.697856879994857
0,1,-0.9486832980505138,-0.31622776601683794,-1.0306010151170146,-0.4718767842597583
0,1,-0.9486832980505138,-0.31622776601683794,-1.6602770663601771,-0.6420183768370091
0,1,-0.9486832980505138,-0.31622776601683794,-0.6577509706918241,-0.6136567293375836
0,1,-0.9486832980505138,-0.31622776601683794,-2.0893811380912766,-1.279192756621292
0,1,-0.9486832980505138,-0.31622776601683794,-0.5841652653664158,-0.3046198223523403
0,1,-0.9486832980505138,-0.31622776601683794,-1.4059200646776844,-0.7518566448909644
0,1,-0.9486832980505138,-0.31622776601683794,-1.8506900671885855,-0.3657175919622072
0,1,-0.9486832980505138,-0.31622776601683794,-0.6423291617346076,-1.9990584982677466
0,1,-0.9486832980505138,-0.31622776601683794,-1.3088603871972722,-1.5704850253797535
0,1,-0.9486832980505138,-0.31622776601683794,-0.39882284911352917,0.05291709428031305
0,1,-0.9486832980505138,-0.31622776601683794,-0.647658177775841,-0.49108390214404546
0,1,-0.9486832980505138,-0.31622776601683794,-2.393424896230605,0.6966440553109958
0,1,-0.9486832980505138,-0.31622776601683794,0.5842186363861059,-0.2575881958563555
0,1,-0.9486832980505138,-0.31622776601683794,-1.3088810951437972,-0.8807431825817851
0,1,-0.9486832980505138,-0.31622776601683794,-0.731626211658807,-0.20767198247840313
0,1,-0.9486832980505138,-0.31622776601683794,-0.4482022166882501,-0.024985538152641706
0,1,-0.9486832980505138,-0.31622776601683794,-0.10543441319128344,-0.1755504965062182
0,1,-0.9486832980505138,-0.31622776601683794,-2.3013494903773175,-0.06303758940872056
0,1,-0.9486832980505138,-0.31622776601683794,-0.11960038891477076,-0.6327041963232543
0,1,-0.9486832980505138,-0.31622776601683794,-1.8166438094144473,-0.43149751531924274
0,1,-0.9486832980505138,-0.31622776601683794,0.5504329815090014,-1.1069146507972398
0,1,-0.9486832980505138,-0.31622776601683794,-1.1471304325021763,-0.876420656894005
0,1,-0.9486832980505138,-0.31622776601683794,-0.5079916844331096,-1.3554254240458001
0,1,-0.9486832980505138,-0.31622776601683794,-0.6889000389737248,-1.0253856129080885
0,1,-0.9486832980505138,-0.31622776601683794,-1.8046524281264007,-0.7301933923347694
0,1,-0.9486832980505138,-0.31622776601683794,-1.1631828121571215,0.6717715969319074
0,1,-0.9486832980505138,-0.31622776601683794,-0.8809000044563311,-0.2815973892113047
0,1,-0.9486832980505138,-0.31622776601683794,-0.36808462567543043,-0.6204363259356971
0,1,-0.9486832980505138,-0.31622776601683794,-1.4302663041926584,0.13582662086829245
0,1,-0.9486832980505138,-0.31622776601683794,-1.3447557311907814,1.276976523936659
0,1,-0.9486832980505138,-0.31622776601683794,0.337440207429031,-0.15899877100029008
0,1,-0.9486832980505138,-0.31622776601683794,-1.172491773127417,0.5220265516572558
0,1,-0.9486832980505138,-0.31622776601683794,-1.8366116033119528,-1.3492398671070327
0,1,-0.9486832980505138,-0.31622776601683794,-0.9644940146951545,-1.2152720454106412
0,1,-0.9486832980505138,-0.31622776601683794,-0.9853738476512744,1.0891470784645152
0,1,-0.9486832980505138,-0.31622776601683794,-2.1785728806759934,0.7931503250598619
0,1,-0.9486832980505138,-0.31622776601683794,-0.6877275065562927,0.11351590812368578
0,1,-0.9486832980505138,-0.31622776601683794,0.0185585923568643,0.11079987575136058
0,1,-0.9486832980505138,-0.31622776601683794,-0.0791921272712448,-0.8489412674657328
0,1,-0.9486832980505138,-0.31622776601683794,-0.33611928968844185,-0.8171924294044706
0,1,-0.9486832980505138,-0.31622776601683794,-0.24757802185341682,-1.4834700263525114
0,1,-0.9486832980505138,-0.31622776601683794,-0.7663436875978604,-0.4917317140962284
0,1,-0.9486832980505138,-0.31622776601683794,0.2677563502811302,-2.6158261563561847
0,1,-0.9486832980505138,-0.31622776601683794,-2.474683837711164,0.12219007059469728
0,1,-0.9486832980505138,-0.31622776601683794,-1.4542443912123728,-0.09685076729364228
0,1,-0.9486832980505138,-0.31622776601683794,-0.6568416619982826,-1.8346588624201146
0,1,-0.9486832980505138,-0.31622776601683794,-0.17127122923104332,-0.9520429494145002
0,1,-0.9486832980505138,-0.31622776601683794,-2.295544266162203,0.24905002746175348
0,1,-0.9486832980505138,-0.31622776601683794,-0.05611709152028754,0.1265188579049073
0,1,-0.9486832980505138,-0.31622776601683794,-1.3917760391031657,0.8396907472863455
0,1,-0.9486832980505138,-0.31622776601683794,-0.7059852945005769,-1.1813799958992246
0,1,-0.9486832980505138,-0.31622776601683794,-1.7322628456218858,-1.2550587130017796
0,1,-0.9486832980505138,-0.31622776601683794,-1.0196213543672823,-0.31206317645993814
0,1,-0.9486832980505138,-0.31622776601683794,-0.28341772163858414,-0.5266286623636377
0,1,-0.9486832980505138,-0.31622776601683794,-0.5806456813909862,0.11976484323204473
0,1,-0.9486832980505138,-0.31622776601683794,-1.9936501225063807,0.5722939977691255
0,1,-0.9486832980505138,-0.31622776601683794,-0.9361032021861452,-0.19988845153090706
0,1,-0.9486832980505138,-0.31622776601683794,-0.3529988881742384,-0.10336965955344488
0,1,-0.9486832980505138,-0.31622776601683794,-0.281255814707141,0.34307270873543755
0,1,-0.9486832980505138,-0.31622776601683794,1.2717636036936122,0.6351570330303493
0,1,-0.9486832980505138,-0.31622776601683794,-1.0442428610344154,0.7068939593397272
0,1,-0.9486832980505138,-0.31622776601683794,-1.4490857811368414,0.9229008114557204
0,1,-0.9486832980505138,-0.31622776601683794,-1.625545468427554,-1.0088031281171788
0,1,-0.9486832980505138,-0.31622776601683794,-0.8625638227535164,0.4214431244288985
0,1,-0.9486832980505138,-0.31622776601683794,-0.649203483262198,-1.1476239940253856
0,1,-0.9486832980505138,-0.31622776601683794,-0.04820925994293568,1.730718758402078
0,1,-0.9486832980505138,-0.31622776601683794,-0.3047789932145265,0.6326477623835691
0,1,-0.9486832980505138,-0.31622776601683794,-1.2892061066194431,0.799468292855606
0,1,-0.9486832980505138,-0.31622776601683794,-1.3690950311160441,-0.3546517607419541
0,1,-0.9486832980505138,-0.31622776601683794,-1.0174580627374998,-0.13087229048978416
0,1,-0.9486832980505138,-0.31622776601683794,-0.00431104730049825,-0.10126821552801515
0,1,-0.9486832980505138,-0.31622776601683794,-0.48407295167606557,-1.2587359963759308
0,1,-0.9486832980505138,-0.31622776601683794,-0.11323358005286088,0.16244338193452063
0,1,-0.9486832980505138,-0.31622776601683794,-2.0752033709248257,-0.6338271388871659
0,1,-0.9486832980505138,-0.31622776601683794,-1.3516505090585884,0.26185078027252334
0,1,-0.9486832980505138,-0.31622776601683794,-1.0636726630774622,-0.6931272076218569
0,1,-0.9486832980505138,-0.31622776601683794,-0.866078999469428,-0.8049015469110571
0,1,-0.9486832980505138,-0.31622776601683794,-0.026478163198575766,-0.0828005345942679
0,1,-0.9486832980505138,-0.31622776601683794,-1.5065573974886846,-0.8558269376815695
0,1,-0.9486832980505138,-0.31622776601683794,-1.3421266299830283,-1.3885803173879747
0,1,-0.9486832980505138,-0.31622776601683794,-0.5443847088744034,-1.1531567739819688
0,1,-0.9486832980505138,-0.31622776601683794,-1.4500613578733552,-0.915091842798456
0,1,-0.9486832980505138,-0.31622776601683794,-1.830618659443099,0.08796186170107873
0,1,-0.9486832980505138,-0.31622776601683794,-0.6714183008333058,0.9257690513997636
0,1,-0.9486832980505138,-0.31622776601683794,-1.6867458307140781,0.3167921083632616
0,1,-0.9486832980505138,-0.31622776601683794,-0.2970175756601421,0.23334444420475647
0,1,-0.9486832980505138,-0.31622776601683794,-0.7397035373018824,-0.22688649460396998
0,1,-0.9486832980505138,-0.31622776601683794,-1.560648908914334,-2.00983171847596
0,1,-0.9486832980505138,-0.31622776601683794,-0.9454776673732843,-0.524264403127788
0,1,-0.9486832980505138,-0.31622776601683794,-0.756438100882631,0.2933850985332778
0,1,-0.9486832980505138,-0.31622776601683794,-0.44747889638245386,-0.4757117623454189
